Group Names,Entity Name,Capability Name,Template Name,Assessment Date,Assessment Number,Total Votes,Total Abstains,Rating,Dimension,Outcomes,Goal,Impediment,Comments,Prompts,Criteria,Criteria Stage,Criteria Selections,Criteria Percent Selected
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Knowledge","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team knows the customer they serve, their problems, and desired outcomes","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Knowledge","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team knows of new enabling technologies that can help solve customer problems in a new way","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Knowledge","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team lacks knowledge of the Product's customer base, functionality, technology, and the business objectives","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Knowledge","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.000000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"","","The team has a holistic understanding of how the Product functions and could effectively demo it to stakeholders and prospective clients","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Strategy","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.833300,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,N,"08/01/2023 Team Member: Refined through customer discovery workshops, our strategy now effectively addresses key customer problems. We’ve prioritized features that directly contribute to user satisfaction, aligning with our goal of boosting engagement.; 08/01/2023 Team Member: Through customer discovery workshops, our strategy now effectively targets key customer needs, allowing us to prioritize features that elevate user satisfaction and engagement. This focus has been crucial in driving our successes this quarter.","","There is a lack of ability to focus on solving customer problems and achieving the product vision","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Strategy","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.833300,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,N,"08/01/2023 Team Member: Refined through customer discovery workshops, our strategy now effectively addresses key customer problems. We’ve prioritized features that directly contribute to user satisfaction, aligning with our goal of boosting engagement.; 08/01/2023 Team Member: Through customer discovery workshops, our strategy now effectively targets key customer needs, allowing us to prioritize features that elevate user satisfaction and engagement. This focus has been crucial in driving our successes this quarter.","","The team's objectives can be directly traced to the Product Strategy","Emerging",5,83.34
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Strategy","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.833300,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,N,"08/01/2023 Team Member: Refined through customer discovery workshops, our strategy now effectively addresses key customer problems. We’ve prioritized features that directly contribute to user satisfaction, aligning with our goal of boosting engagement.; 08/01/2023 Team Member: Through customer discovery workshops, our strategy now effectively targets key customer needs, allowing us to prioritize features that elevate user satisfaction and engagement. This focus has been crucial in driving our successes this quarter.","","Competitive landscape, enabling technology, and organization capabilities were considered when crafting the Product Strategy","Emerging",5,83.34
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Product Strategy","Team Product Agility",8/1/2023 12:00 AM,9,6,0,1.833300,Product,"Responsiveness; Innovation; Employee Satisfaction; Customer Satisfaction",N,N,"08/01/2023 Team Member: Refined through customer discovery workshops, our strategy now effectively addresses key customer problems. We’ve prioritized features that directly contribute to user satisfaction, aligning with our goal of boosting engagement.; 08/01/2023 Team Member: Through customer discovery workshops, our strategy now effectively targets key customer needs, allowing us to prioritize features that elevate user satisfaction and engagement. This focus has been crucial in driving our successes this quarter.","","A Product Strategy exists, intentionally outlining the small number of customer problems the team is trying to solve in the near term","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","The Roadmap is routinely updated to reflect changes and work in progress","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","The Roadmap contains goals and outcomes of the product, not necessarily features","Optimizing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","A Roadmap exists that includes both technical enablers (i.e., Infrastructure work) and customer-facing features for at least the next 12 months","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","The Roadmap connects to a release cadence and shows delivery targets","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","The Roadmap is referenced when discussing priorities and capacity constraints with stakeholders","Adapting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","The Roadmap is transparent to all stakeholders","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","There is a lack of ability to communicate stakeholders' priorities, capacity constraints, and release cadence","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Roadmap","Team Product Agility",8/1/2023 12:00 AM,9,6,0,4.000000,Process,"Employee Satisfaction; Time to Market; Responsiveness; Customer Satisfaction",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: Our roadmap has become a vital tool for aligning company strategy with testing and development efforts.; 08/01/2023 Team Member: Our roadmap now effectively guides our efforts, adapting to strategic priority updates while maintaining alignment with long-term goals.; 08/01/2023 Team Member: The roadmap has become a living, always changing tool that guides our planning and delivery, aligning closely with strategic goals and allowing quick adjustments at any level to respond to market changes.; 08/01/2023 Team Member: Our roadmap now dynamically communicates priorities and capacity constraints, guiding our delivery targets while remaining aligned with strategic goals. ; 08/01/2023 Team Member: Our roadmap has evolved into a strategic tool that dynamically guides our planning and delivery, aligning with our objectives and adapting to market shifts as fast as humanly possible.; 08/01/2023 Team Member: The roadmap is our teams wholistic guide for all planning and delivery efforts. Its alignment with strategic objectives has been crucial in meeting customer satisfaction targets, allowing us to move quickly with unexpected market shifts, with a simple change in priority of a feature.)","Team members can articulate the reason why things are ordered the way they are (i.e., value, capacity constraints)","Adapting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Time to Market",N,N,"","","14 days or more","Starting",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Time to Market",N,N,"","","Less than 5 days","Adapting",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Time to Market",N,N,"","","Less than 14 days","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Cycle Time","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,3.000000,Metrics,"Time to Market",N,N,"","","Less than 10 days","Emerging",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Throughput","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,4.000000,Metrics,"Predictability",N,N,"","","Four or more backlog items started than finished per week","Starting",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Throughput","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,4.000000,Metrics,"Predictability",N,N,"","","Three more backlog items started than finished per week","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Throughput","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,4.000000,Metrics,"Predictability",N,N,"","","Equal","Optimizing",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Throughput","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,4.000000,Metrics,"Predictability",N,N,"","","Two more backlog items started than finished per week","Emerging",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Throughput","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,4.000000,Metrics,"Predictability",N,N,"","","One more backlog item started than finished per week","Adapting",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Work in Progress","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","Equal","Developing",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Item Work in Progress","Team Flow Accelerators Metrics",8/1/2023 12:00 AM,10,1,0,1.000000,Metrics,"Time to Market",N,N,"","","More","Starting",1,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Includes rich conversation, backlog item (i.e., User Stories) writing, decomposition, team-based estimation (i.e., planning poker), and progressive elaboration on acceptance criteria and quality assurance","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Dependencies are called out and recorded","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Surfaces ambiguity, risk, and the need for research spikes","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Is attended by the right people to progressively elaborate and decompose backlog items (i.e., User Stories)","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","There is a lack of activity that enables the team to create a shared understanding of upcoming backlog items (i.e., User Stories)","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Ongoing activity that occurs on cadence","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Backlog item  Definition of Ready is established, and Backlog Refinement is geared toward meeting that criteria","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Used as not only a requirement activity but also a planning activity","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Time boxes are used for backlog items (i.e., User Stories) Refinement to avoid analysis paralysis","Emerging",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Backlog Refinement","Team Product Agility",8/1/2023 12:00 AM,9,6,0,2.500000,Product,"Employee Satisfaction; Reliability; Predictability; Customer Satisfaction; Responsiveness",N,N,"","Please provide insights into the reasons behind your voting decision. (08/01/2023 Team Member: We have streamlined our backlog refinement, reducing ambiguity and ensuring test cases are well-prepared. This precision has led to predictable story delivery.; 08/01/2023 Team Member: The ‘Definition of Ready' has streamlined our team’s backlog, reducing ambiguity and leading to more efficient sprints and predictable team outcomes.; 08/01/2023 Team Member: The introduction of a 'Definition of Ready' (DoR) has significantly refined our backlog process and allowed us to independently find our ways to DoR independent of the formal refinement session.; 08/01/2023 Team Member: Lately, our process has delivered efficient and predictable sprint outcomes, supporting our strategic objectives.; 08/01/2023 Team Member: The 'Definition of Ready' has positively impacted our backlog refinement, reducing ambiguity and enhancing our planning accuracy, which leads to more efficient and predictable sprints.; 08/01/2023 Team Member: The establishment of a definition of ready has reduced ambiguity in planning, leading to more a predictable sprints.)","Refinement of backlog items (i.e., User Stories) continues until it is sufficiently independent to be worked on by the team without excessive coordination","Adapting",6,100.00
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Composition","Team Product Agility",8/1/2023 12:00 AM,9,6,0,3.000000,Process,"Responsiveness; Time to Market; Reliability; Predictability",N,N,"08/01/2023 Team Member: Our only dependency is to deploy to production; 08/01/2023 Team Member: Our only dependency is to deploy to production","","The team is no more than ten people, including roles (i.e., Product Owner, Scrum Master) beyond Team Member","Emerging",6,100.00
